order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,total_amount,payment_method,store_location,order_status
O08562,18/01/2025,C0649,P205,Levi Jeans,Home & Living,3,67884,ten,,UPI,Mumbai,Completed
O08563,2025-01-10,C0481,P205,Levi Jeans,Fashon,3,4127,0.1,,Debit Card,Kolkata,Cancelled
O08564,09/01/2025,C0710,P208,Refrigerator,Home & Living,1,abc,0.05,,UPI,Mumbai,Cancelled
O08565,2025-01-30,C0374,P201,iPhone 15,Home & Living,-1,abc,ten,,Debit Card,Delhi,Completed
O08566,2025/01/11,C0319,P206,HP Laptop,electronics,2,abc,0.1,,Credit Card,Pune,completed
O08567,2025/02/23,C0519,P207,Microwave Oven,Fashion,3,65320,0.05,,Cash,Jaipur,Returned
O08568,08-03-2025,C0422,P201,iPhone 15,Fashon,1,abc,5%,,Credit Card,Hyderabad,Returned
O08569,05/03/2025,C0287,P207,Microwave Oven,Fashion,3,abc,0,,UPI,Mumbai,completed
O08570,18/03/2025,C0879,P204,Nike Shoes,electronics,1,39175,0.1,,Credit Card,Mumbai,Returned
O08571,2025-01-14,C0049,P208,Refrigerator,electronics,2,13102,0.05,,,Pune,completed
O08572,2025/03/04,C0093,P208,Refrigerator,Electronics,1,abc,,,Credit Card,Pune,completed
O08573,2025-02-13,C0040,P203,Sony Headphones,Fashon,2,abc,0.1,,Debit Card,Mumbai,Returned
O08574,2025-03-02,C0256,P203,Sony Headphones,Home & Living,1,26451,5%,,UPI,Bangalore,Completed
O08575,2025-03-27,C0196,P210,Air Conditioner,electronics,-1,abc,0.1,,Credit Card,Kolkata,Cancelled
O08576,21-03-2025,C0186,P205,Levi Jeans,electronics,2,72329,5%,,Debit Card,Lucknow,Completed
O08577,2025/02/14,C0190,P210,Air Conditioner,Electronics,2,40244,0.1,,UPI,Mumbai,completed
O08578,2025-01-02,C0616,P203,Sony Headphones,Home & Living,2,75072,10%,,UPI,Delhi,completed
O08579,2025/03/27,C0092,P207,Microwave Oven,Fashion,1,abc,,,,Pune,Returned
O08580,2025-01-23,,P210,Air Conditioner,Fashion,3,abc,10%,,Credit Card,Jaipur,completed
O08581,03/01/2025,C0924,P207,Microwave Oven,Home & Living,3,73475,0.1,,UPI,Delhi,Cancelled
O08582,27/03/2025,C0842,P210,Air Conditioner,Home and Living,3,62546,,,Cash,Lucknow,Completed
O08583,2025-02-28,C0493,P205,Levi Jeans,Home and Living,1,60940,0,,Credit Card,Delhi,Completed
O08584,09/03/2025,C0173,P201,iPhone 15,Electronic,2,abc,ten,,UPI,Delhi,Completed
O08585,2025/01/17,C0170,P210,Air Conditioner,Electronic,-1,abc,10%,,UPI,Jaipur,completed
O08586,21-02-2025,C0523,P202,Samsung TV,Home & Living,2,59524,0.05,,Debit Card,Mumbai,Cancelled
O08587,18/02/2025,C0773,P205,Levi Jeans,Electronic,3,10664,0,,UPI,Jaipur,Cancelled
O08588,2025-01-19,C0102,P201,iPhone 15,Home & Living,2,1839,ten,,UPI,Pune,Returned
O08589,2025/01/23,C0518,P207,Microwave Oven,Home & Living,3,4263,,,Cash,Lucknow,completed
O08590,18/02/2025,C0431,P209,Office Chair,electronics,-1,58978,0,,UPI,Pune,Cancelled
O08591,08-02-2025,C0614,P203,Sony Headphones,Electronic,3,abc,10%,,, ,Cancelled
O08592,2025/01/18,C0493,P203,Sony Headphones,Electronics,1,abc,0.05,,UPI,Mumbai,Cancelled
O08593,2025/03/11,C0237,P207,Microwave Oven,Home and Living,2,abc,5%,,Debit Card,Hyderabad,completed
O08594,2025-03-12,C0456,P201,iPhone 15,Home & Living,3,6319,ten,,Debit Card,Jaipur,Cancelled
O08595,2025-01-07,C0139,P202,Samsung TV,Home & Living,1,abc,ten,,Cash,Jaipur,completed
O08596,2025-03-29,C0921,P207,Microwave Oven,Fashion,2,53449,0.1,,Credit Card,Delhi,Returned
O08597,2025-01-17,C0260,P203,Sony Headphones,Fashon,2,60023,0.05,,UPI,Bangalore,Completed
O08598,2025-01-03,C0694,P208,Refrigerator,Fashon,-1,47397,10%,,Debit Card,Hyderabad,completed
O08599,05-03-2025,C0946,P205,Levi Jeans,Fashion,-1,abc,5%,,Debit Card, ,Cancelled
O08600,12-03-2025,C0709,P205,Levi Jeans,Fashion,-1,abc,0.1,,Debit Card,Jaipur,completed
O08601,08/02/2025,C0811,P203,Sony Headphones,Fashon,1,abc,0.1,,,Jaipur,completed
O08602,28/01/2025,C0914,P202,Samsung TV,Home and Living,2,3715,0,,UPI,Jaipur,Cancelled
O08603,18-01-2025,C0200,P204,Nike Shoes,Home and Living,2,abc,,,Debit Card, ,Completed
O08604,19-01-2025,C0905,P201,iPhone 15,Electronic,3,9276,ten,,UPI,Jaipur,Completed
O08605,12-03-2025,C0551,P208,Refrigerator,Electronics,2,abc,0.05,,Debit Card,Bangalore,Returned
O08606,22/02/2025,C0635,P210,Air Conditioner,Home and Living,3,57370,,,Debit Card,Jaipur,Cancelled
O08607,2025-01-22,C0585,,Sony Headphones,Fashion,2,75236,10%,,UPI,Mumbai,Completed
O08608,2025/02/16,C0909,P201,iPhone 15,Electronics,2,abc,0.05,,UPI,Lucknow,completed
O08609,19/02/2025,C0300,P208,Refrigerator,electronics,1,73405,5%,,Credit Card,Chennai,Completed
O08610,2025/02/12,C0811,P210,Air Conditioner,Fashon,1,abc,0.05,,UPI,Lucknow,Returned
O08611,2025-03-05,C0920,P208,Refrigerator,Home & Living,3,abc,0.1,,Cash,Delhi,Returned
O08612,2025-02-15,C0464,P201,iPhone 15,Fashion,2,78157,10%,,,Delhi,Returned
O08613,2025-01-20,C0070,P208,Refrigerator,Home & Living,1,49004,0,,Debit Card,Kolkata,Cancelled
O08614,2025-03-03,C0054,P202,Samsung TV,Fashon,2,abc,ten,,Cash,Hyderabad,completed
O08615,03-01-2025,C0319,P205,Levi Jeans,Fashion,2,abc,5%,,Debit Card,Delhi,Completed
O08616,06-03-2025,C0886,P201,iPhone 15,Fashon,2,abc,0,,Credit Card,Jaipur,Cancelled
O08617,03-02-2025,C0701,P206,HP Laptop,Fashion,1,abc,ten,,UPI, ,Cancelled
O08618,2025/03/11,C0707,P202,Samsung TV,Fashion,3,abc,0.05,,Debit Card,Chennai,completed
O08619,2025/01/24,C0367,P204,Nike Shoes,electronics,2,4069,5%,,Cash, ,Cancelled
O08620,17/01/2025,C0402,P210,Air Conditioner,Electronic,2,abc,,,, ,Cancelled
O08621,10-03-2025,C0230,P209,Office Chair,electronics,2,8593,0.05,,Debit Card,Pune,Completed
O08622,20/01/2025,C0437,P206,HP Laptop,Fashion,2,abc,10%,,Cash,Bangalore,Cancelled
O08623,2025/01/06,C0861,P205,Levi Jeans,Home and Living,-1,2476,0.1,,, ,Returned
O08624,2025-03-02,C0320,P208,Refrigerator,Electronics,1,72899,ten,,Credit Card,Pune,Completed
O08625,2025-01-16,C0806,P207,Microwave Oven,Electronics,2,abc,ten,,Cash,Chennai,completed
O08626,2025/01/17,C0794,P201,iPhone 15,electronics,-1,abc,0.05,,Debit Card,Delhi,Returned
O08627,23/02/2025,C0202,P207,Microwave Oven,Fashon,2,abc,5%,,Debit Card,Jaipur,completed
O08628,07/03/2025,C0008,P201,iPhone 15,Fashon,1,45563,ten,,Cash, ,Returned
O08629,2025/01/19,C0579,P207,Microwave Oven,Fashion,2,11741,5%,,UPI,Chennai,Cancelled
O08630,2025-01-04,C0354,P205,Levi Jeans,Home and Living,-1,abc,ten,,Credit Card,Kolkata,completed
O08631,2025/01/31,C0679,P204,Nike Shoes,electronics,3,49824,,,Credit Card,Delhi,Completed
O08632,2025-03-04,C0517,P202,Samsung TV,Fashon,1,49921,0,,UPI,Hyderabad,Cancelled
O08633,2025-01-13,C0197,P209,Office Chair,Fashon,-1,45841,5%,,Credit Card,Delhi,completed
O08634,13/01/2025,C0914,P209,Office Chair,Home and Living,1,7365,ten,,, ,completed
O08635,15-01-2025,C0717,P204,Nike Shoes,Fashion,1,33700,,,UPI,Hyderabad,Returned
O08636,29-01-2025,C0273,P202,Samsung TV,Home & Living,3,abc,10%,,,Chennai,Completed
O08637,2025/01/19,C0850,P205,Levi Jeans,Electronics,-1,abc,0.05,,UPI,Delhi,completed
O08638,2025-03-28,C0123,P203,Sony Headphones,Fashon,1,55385,0,,Cash,Lucknow,Cancelled
O08639,2025/01/14,C0227,P205,Levi Jeans,Electronic,3,abc,5%,,Debit Card,Jaipur,Completed
O08640,03-01-2025,C0282,P207,Microwave Oven,Home & Living,3,30928,,,Debit Card,Jaipur,Completed
O08641,24-02-2025,C0275,P201,iPhone 15,Electronic,3,66573,10%,,Credit Card,Delhi,completed
O08642,2025/03/04,C0831,P209,Office Chair,Home & Living,3,abc,10%,,UPI,Kolkata,Returned
O08643,19/02/2025,C0461,P209,Office Chair,Fashion,1,30417,5%,,UPI,Bangalore,Returned
O08644,2025-03-19,C0108,P202,Samsung TV,electronics,2,2270,5%,,Debit Card, ,Completed
O08645,2025-01-15,C0120,P206,HP Laptop,Home & Living,1,abc,0.1,,Debit Card,Hyderabad,Cancelled
O08646,29/01/2025,C0394,P201,iPhone 15,Electronic,2,abc,0,,Credit Card,Bangalore,Cancelled
O08647,07-02-2025,C0021,P206,HP Laptop,electronics,-1,abc,ten,,, ,Cancelled
O08648,04-01-2025,C0679,P206,HP Laptop,Home & Living,2,61668,0,,UPI,Pune,Completed
O08649,23-03-2025,C0768,P209,Office Chair,Electronic,-1,abc,ten,,Credit Card,Hyderabad,Returned
O08650,09-02-2025,C0780,P203,Sony Headphones,electronics,2,26031,5%,,UPI,Kolkata,Cancelled
O08651,07/03/2025,C0206,P208,Refrigerator,electronics,3,59855,,,UPI,Lucknow,Cancelled
O08652,2025/03/19,C0630,P205,Levi Jeans,Electronics,1,abc,,,Debit Card, ,Completed
O08653,2025-02-06,C0725,P201,iPhone 15,Home & Living,1,abc,ten,,,Chennai,Cancelled
O08654,19/01/2025,C0357,P202,Samsung TV,Electronic,1,71928,0.05,,Debit Card,Bangalore,Cancelled
O08655,2025/03/03,C0034,P205,Levi Jeans,Electronic,-1,29526,0.1,,Cash,Lucknow,Completed
O08656,2025-01-24,C0673,P202,Samsung TV,Electronics,1,abc,0,,Cash,Delhi,Completed
O08657,2025/02/13,C0538,P209,Office Chair,electronics,-1,38547,10%,,UPI,Kolkata,Returned
O08658,08/01/2025,C0520,P202,Samsung TV,electronics,-1,abc,0,,Credit Card,Lucknow,Cancelled
O08659,2025-03-18,C0321,P201,iPhone 15,Fashon,3,abc,,,Credit Card,Jaipur,Returned
O08660,07-02-2025,C0830,P204,Nike Shoes,Electronics,2,abc,ten,,,Pune,Returned
O08661,2025-02-28,C0417,P202,Samsung TV,Home & Living,-1,abc,5%,,Cash,Mumbai,Completed
O08662,2025-01-17,C0872,P207,Microwave Oven,electronics,1,43027,5%,,Credit Card,Bangalore,Cancelled
O08663,2025-02-27,C0446,P209,Office Chair,Fashon,3,58702,ten,,Credit Card,Lucknow,completed
O08664,01-01-2025,C0112,P204,Nike Shoes,Home and Living,2,abc,,,,Delhi,Completed
O08665,27/02/2025,C0135,P201,iPhone 15,Electronics,-1,41276,5%,,Debit Card,Mumbai,completed
O08666,15/03/2025,C0043,,Samsung TV,Electronics,-1,76650,ten,,Debit Card,Pune,Returned
O08667,19/02/2025,C0239,P208,Refrigerator,Electronics,1,47308,10%,,Credit Card,Lucknow,completed
O08668,15/01/2025,C0120,P205,Levi Jeans,Electronic,-1,21422,5%,,Cash,Kolkata,completed
O08669,07/02/2025,C0630,P207,Microwave Oven,Fashon,3,51241,0.1,,Debit Card,Chennai,completed
O08670,29/01/2025,C0667,P202,Samsung TV,electronics,1,abc,,,UPI,Hyderabad,Completed
O08671,15/03/2025,C0014,P207,Microwave Oven,Home & Living,-1,4210,ten,,UPI,Kolkata,Cancelled
O08672,2025-03-21,C0189,P206,HP Laptop,Fashion,-1,65027,0.05,,Cash, ,Cancelled
O08673,2025/03/28,C0713,P206,HP Laptop,Home and Living,-1,51869,,,Credit Card,Kolkata,completed
O08674,2025-01-24,C0420,P203,Sony Headphones,Fashion,-1,21714,5%,,UPI,Bangalore,Cancelled
O08675,2025-01-27,C0345,P210,Air Conditioner,Electronic,1,abc,10%,,UPI,Chennai,Returned
O08676,2025/01/31,C0781,P209,Office Chair,electronics,2,abc,,,UPI,Pune,Cancelled
O08677,2025-03-20,C0118,P203,Sony Headphones,Home & Living,-1,abc,0,,Credit Card,Chennai,Returned
O08678,2025-03-26,C0410,P205,Levi Jeans,Electronics,1,8980,5%,,UPI,Hyderabad,Cancelled
O08679,2025/03/11,C0121,P205,Levi Jeans,electronics,3,41851,10%,,Credit Card,Lucknow,Returned
O08680,07/01/2025,C0780,P210,Air Conditioner,Fashion,3,abc,5%,,,Bangalore,Returned
O08681,2025-03-17,C0826,P201,iPhone 15,Fashion,2,abc,0.1,,Credit Card,Kolkata,Cancelled
O08682,25/02/2025,C0974,P201,iPhone 15,Home and Living,2,51995,,,Debit Card,Hyderabad,Returned
O08683,2025/02/09,C0518,P209,Office Chair,Fashion,2,75716,0.1,,UPI,Hyderabad,Returned
O08684,2025/03/07,C0361,P210,Air Conditioner,Fashion,-1,abc,10%,,Debit Card,Kolkata,completed
O08685,17-03-2025,C0695,P207,Microwave Oven,Electronic,-1,abc,10%,,UPI,Lucknow,Returned
O08686,2025/02/17,C0226,P205,Levi Jeans,Electronic,1,abc,5%,,Credit Card,Hyderabad,Completed
O08687,2025/01/29,C0670,P208,Refrigerator,Electronics,3,abc,5%,,Cash,Kolkata,Completed
O08688,2025/02/17,C0218,P210,Air Conditioner,Home and Living,-1,abc,ten,,,Delhi,Cancelled
O08689,2025/01/14,C0098,P207,Microwave Oven,electronics,3,9732,,,, ,completed
O08690,2025-01-19,C0111,P209,Office Chair,Home & Living,-1,71953,0,,UPI,Jaipur,Cancelled
O08691,27/02/2025,C0431,P207,Microwave Oven,electronics,-1,abc,0,,Credit Card,Mumbai,Completed
O08692,23/02/2025,C0155,P204,Nike Shoes,electronics,2,abc,0.05,,UPI,Pune,Returned
O08693,29-01-2025,C0485,P202,Samsung TV,Home and Living,1,79887,5%,,Credit Card,Hyderabad,completed
O08694,2025/03/25,C0881,P205,Levi Jeans,Fashion,1,51471,,,Cash,Hyderabad,Returned
O08695,2025-03-24,C0231,P209,Office Chair,electronics,1,73333,0.05,,UPI,Lucknow,Cancelled
O08696,2025/01/21,C0641,P207,Microwave Oven,Electronics,3,6112,,,,Bangalore,Completed
O08697,2025-02-03,C0701,P204,Nike Shoes,electronics,-1,abc,ten,,UPI,Chennai,Cancelled
O08698,05-01-2025,C0917,P203,Sony Headphones,Fashion,-1,abc,0.1,,UPI,Mumbai,Returned
O08699,2025/03/02,C0249,P201,iPhone 15,electronics,1,71934,10%,,,Hyderabad,completed
O08700,10-03-2025,C0151,P202,Samsung TV,Fashon,1,67670,,,Debit Card,Kolkata,Returned
O08701,14/03/2025,C0756,P201,iPhone 15,Home and Living,2,38456,ten,,Credit Card,Jaipur,completed
O08702,2025-01-15,C0081,P205,Levi Jeans,Fashon,2,abc,0.1,,Debit Card,Kolkata,Cancelled
O08703,19-01-2025,C0545,P208,Refrigerator,Fashion,1,abc,10%,,, ,Cancelled
O08704,2025/01/02,C0206,P210,Air Conditioner,Electronic,-1,72004,10%,,Credit Card,Mumbai,completed
O08705,2025/02/16,C0316,P207,Microwave Oven,Fashon,1,22710,,,UPI,Hyderabad,Cancelled
O08706,2025-02-18,C0015,P205,Levi Jeans,Home & Living,1,27035,0.1,,Debit Card,Mumbai,completed
O08707,05-01-2025,C0983,P206,HP Laptop,Home and Living,3,12677,ten,,UPI,Mumbai,Completed
O08708,2025-02-18,C0727,P203,Sony Headphones,Fashon,1,67567,0,,, ,Returned
O08709,14-02-2025,C0796,P209,Office Chair,Fashon,1,29995,0.1,,Debit Card,Mumbai,Cancelled
O08710,26-01-2025,C0622,P205,Levi Jeans,Electronics,2,abc,5%,,Debit Card,Pune,Returned
O08711,26-03-2025,C0383,P204,Nike Shoes,Home and Living,1,37692,0.1,,,Kolkata,Returned
O08712,01/02/2025,C0970,P202,Samsung TV,Fashion,1,abc,0.05,,Cash,Kolkata,Completed
O08713,25-01-2025,C0624,P205,Levi Jeans,Home & Living,-1,abc,5%,,Cash,Bangalore,Completed
O08714,2025/03/15,C0604,P210,Air Conditioner,Electronic,3,abc,0,,Cash,Mumbai,Returned
O08715,20-02-2025,C0668,P202,Samsung TV,Electronics,1,9208,5%,,Debit Card,Hyderabad,Completed
O08716,26-03-2025,C0838,P206,HP Laptop,Fashion,3,14698,10%,,Debit Card,Bangalore,Completed
O08717,2025-02-14,C0767,P209,Office Chair,Fashion,3,abc,0.1,,Cash,Chennai,Cancelled
O08718,01-02-2025,C0994,P206,HP Laptop,Home & Living,1,abc,5%,,Cash,Bangalore,Returned
O08719,2025/02/08,C0598,P206,HP Laptop,Home and Living,3,25801,10%,,,Chennai,Returned
O08720,05/01/2025,C0565,P201,iPhone 15,Home & Living,2,abc,10%,,Debit Card,Chennai,Returned
O08721,2025-01-22,C0563,P206,HP Laptop,Electronic,3,51248,0.1,,UPI,Delhi,Returned
O08722,12-03-2025,C0874,P209,Office Chair,Fashon,2,77250,,,Debit Card,Pune,Completed
O08723,03-01-2025,C0689,P206,HP Laptop,Electronics,3,47876,,,Debit Card,Lucknow,completed
O08724,2025/02/14,C0729,P210,Air Conditioner,Electronic,3,abc,10%,,Cash,Hyderabad,completed
O08725,28-03-2025,C0044,P202,Samsung TV,Electronic,3,4502,,,,Pune,Returned
O08726,2025/02/03,C0122,P210,Air Conditioner,Electronic,3,abc,0.05,,Credit Card,Delhi,Returned
O08727,2025/03/27,C0766,P204,Nike Shoes,Fashion,1,64161,0.1,,Debit Card,Jaipur,Cancelled
O08728,06/02/2025,C0648,P205,Levi Jeans,Electronic,-1,abc,ten,,Cash, ,Returned
O08729,01/02/2025,C0554,P210,Air Conditioner,Fashon,1,abc,0.05,,Cash,Chennai,Returned
O08730,2025-03-13,C0568,P202,Samsung TV,Home & Living,3,8535,,,Cash,Lucknow,Cancelled
O08731,2025-03-17,C0292,P205,Levi Jeans,electronics,-1,abc,ten,,Cash,Hyderabad,Returned
O08732,20/02/2025,,P202,Samsung TV,electronics,3,abc,ten,,UPI,Pune,Completed
O08733,2025-02-25,C0271,P209,Office Chair,Home and Living,1,abc,10%,,Cash, ,Returned
O08734,2025/03/29,C0483,P207,Microwave Oven,Home & Living,2,abc,,,,Bangalore,Returned
O08735,01/02/2025,C0084,P204,Nike Shoes,Home and Living,-1,9609,0.1,,Cash,Hyderabad,completed
O08736,2025/03/03,C0973,P202,Samsung TV,Electronic,-1,abc,0,,UPI,Kolkata,Completed
O08737,24-02-2025,C0104,P206,HP Laptop,Home and Living,3,abc,0,,Credit Card,Lucknow,Returned
O08738,10-02-2025,C0663,P207,Microwave Oven,Fashon,3,abc,0,,Credit Card,Pune,Returned
O08739,2025-03-09,C0257,P205,Levi Jeans,Electronic,3,31012,0.05,,UPI,Hyderabad,completed
O08740,2025/01/17,C0544,P205,Levi Jeans,Electronics,2,abc,ten,,Credit Card,Mumbai,Returned
O08741,26/03/2025,C0083,P204,Nike Shoes,Fashion,3,abc,10%,,Credit Card,Hyderabad,Completed
O08742,2025-03-22,C0629,P207,Microwave Oven,Home & Living,3,abc,ten,,UPI, ,Cancelled
O08743,10/03/2025,C0799,P202,Samsung TV,electronics,1,abc,0.1,,Debit Card, ,completed
O08744,03/02/2025,C0431,P203,Sony Headphones,Fashion,-1,abc,ten,,Debit Card, ,Completed
O08745,05-01-2025,C0385,P208,Refrigerator,Home & Living,-1,57037,5%,,Credit Card,Jaipur,Returned
O08746,2025/02/11,C0159,P209,Office Chair,Electronic,2,29499,ten,,UPI,Hyderabad,completed
O08747,23-01-2025,C0904,P207,Microwave Oven,Electronics,2,6434,10%,,Debit Card,Delhi,Returned
O08748,2025-03-26,C0326,P201,iPhone 15,Fashon,3,abc,0.05,,Cash,Chennai,Completed
O08749,20-03-2025,C0752,P205,Levi Jeans,Electronics,-1,abc,10%,,,Delhi,Completed
O08750,2025/03/11,C0031,P203,Sony Headphones,Electronic,2,66428,,,,Delhi,Completed
O08751,2025/01/29,C0184,P209,Office Chair,Home and Living,1,abc,5%,,Debit Card,Lucknow,completed
O08752,2025-03-12,C0236,P208,Refrigerator,Home and Living,1,abc,0,,Credit Card,Mumbai,Completed
O08753,2025/02/12,C0344,P207,Microwave Oven,Electronics,-1,39938,0,,Credit Card,Hyderabad,Returned
O08754,09/01/2025,C0224,P207,Microwave Oven,Fashion,3,15506,10%,,Credit Card,Hyderabad,Completed
O08755,06/02/2025,C0256,,Microwave Oven,Fashion,3,abc,0.05,,Cash,Kolkata,Completed
O08756,18/02/2025,C0002,P204,Nike Shoes,Home and Living,1,abc,10%,,Credit Card,Delhi,Cancelled
O08757,24-03-2025,C0887,P203,Sony Headphones,electronics,2,50053,5%,,Debit Card, ,completed
O08758,07/03/2025,C0073,P208,Refrigerator,Electronics,2,abc,0.1,,Debit Card,Chennai,completed
O08759,30/03/2025,C0152,P207,Microwave Oven,electronics,2,abc,0.1,,Credit Card,Mumbai,Cancelled
O08760,13/03/2025,C0431,P204,Nike Shoes,Electronics,3,abc,0.1,,UPI,Delhi,completed
O08761,07-03-2025,C0720,P201,iPhone 15,electronics,3,58693,10%,,,Kolkata,completed
O08762,24/02/2025,C0498,P206,HP Laptop,electronics,1,abc,5%,,Credit Card,Lucknow,completed
O08763,2025-03-26,C0549,P209,Office Chair,Electronics,3,abc,ten,,Debit Card,Hyderabad,completed
O08764,2025/03/17,C0274,P205,Levi Jeans,Home & Living,3,22222,0,,,Delhi,completed
O08765,02/01/2025,C0079,P210,Air Conditioner,electronics,1,54730,0.05,,UPI,Hyderabad,completed
O08766,2025/02/02,C0065,P206,HP Laptop,Fashon,2,abc,0.05,,,Jaipur,completed
O08767,25/01/2025,C0015,P206,HP Laptop,Fashon,3,51569,0,,UPI,Jaipur,Returned
O08768,2025/01/20,C0964,P202,Samsung TV,Electronic,3,78040,0.1,,,Chennai,Returned
O08769,2025-02-10,C0253,P209,Office Chair,electronics,1,abc,10%,,UPI,Hyderabad,Returned
O08770,23-03-2025,C0809,P201,iPhone 15,Home & Living,-1,abc,5%,,Credit Card,Kolkata,completed
O08771,08-03-2025,C0802,P210,Air Conditioner,Home and Living,1,77984,0.1,,Debit Card,Mumbai,Cancelled
O08772,2025-02-16,C0787,P204,Nike Shoes,Home & Living,-1,43852,0.05,,Cash, ,completed
O08773,2025/02/13,C0577,P206,HP Laptop,Fashion,2,abc,5%,,Debit Card,Lucknow,Cancelled
O08774,2025-01-29,C0263,P208,Refrigerator,Home and Living,-1,4210,10%,,Cash,Pune,completed
O08775,17-03-2025,C0252,P202,Samsung TV,Home & Living,1,77671,0.05,,Debit Card,Delhi,Completed
O08776,19/03/2025,C0136,P202,Samsung TV,Fashon,2,abc,0.05,,, ,Completed
O08777,2025-01-02,C0839,P205,Levi Jeans,Fashion,3,9980,0,,Cash, ,Completed
O08778,2025-03-20,C0513,P206,HP Laptop,Electronic,3,46523,5%,,Cash, ,Completed
O08779,30/01/2025,C0162,P204,Nike Shoes,Electronics,1,7194,ten,,Credit Card,Hyderabad,completed
O08780,2025/02/12,C0777,P205,Levi Jeans,Electronic,1,abc,5%,,Debit Card,Bangalore,completed
O08781,24-02-2025,C0785,P208,Refrigerator,Electronics,1,abc,5%,,UPI,Mumbai,completed
O08782,2025/01/27,C0208,P205,Levi Jeans,Home and Living,-1,52066,0.05,,, ,Returned
O08783,2025/03/25,C0841,P205,Levi Jeans,Fashon,2,68874,10%,,Cash,Bangalore,Cancelled
O08784,11/01/2025,C0966,P210,Air Conditioner,Electronic,2,32929,10%,,UPI,Pune,Returned
O08785,03-03-2025,C0747,P210,Air Conditioner,Electronic,1,29130,0,,Credit Card,Chennai,completed
O08786,13-03-2025,,P202,Samsung TV,Fashon,-1,abc,5%,,Credit Card, ,Returned
O08787,06/03/2025,C0871,P209,Office Chair,Fashion,2,abc,,,Debit Card,Chennai,Cancelled
O08788,2025/02/25,C0106,P206,HP Laptop,Electronics,-1,abc,5%,,Cash,Delhi,Returned
O08789,07/02/2025,C0971,P204,Nike Shoes,Home and Living,1,abc,0,,Credit Card,Bangalore,Completed
O08790,24/03/2025,C0942,P208,Refrigerator,electronics,3,abc,10%,,,Hyderabad,Completed
O08791,2025/02/01,C0326,P202,Samsung TV,Electronics,2,28959,0.05,,Credit Card,Hyderabad,Cancelled
O08792,2025/03/06,C0802,P206,HP Laptop,electronics,1,32370,10%,,,Pune,Returned
O08793,2025/03/11,C0311,P201,iPhone 15,electronics,1,abc,0,,Cash,Delhi,Completed
O08794,10-03-2025,C0948,P202,Samsung TV,Electronic,2,17245,0,,Debit Card,Chennai,completed
O08795,2025/01/24,C0714,P202,Samsung TV,Home & Living,2,abc,0.05,,Cash, ,Cancelled
O08796,2025-01-06,C0502,P206,HP Laptop,Home & Living,2,abc,10%,,UPI,Jaipur,Returned
O08797,16/01/2025,C0064,P202,Samsung TV,Electronic,1,75726,,,UPI,Mumbai,Cancelled
O08798,2025-01-25,C0182,P208,Refrigerator,electronics,-1,48527,0.1,,Cash,Lucknow,completed
O08799,05/01/2025,C0503,P207,Microwave Oven,Fashon,1,6198,0.05,,Cash,Bangalore,Cancelled
O08800,28/02/2025,C0134,P206,HP Laptop,Fashion,-1,abc,0.05,,UPI,Pune,Returned
O08801,11/01/2025,,P209,Office Chair,electronics,1,abc,ten,,UPI,Chennai,Cancelled
O08802,15/01/2025,C0852,P202,Samsung TV,Electronic,1,abc,10%,,Credit Card,Hyderabad,completed
O08803,2025/03/28,C0701,P206,HP Laptop,Home & Living,3,48739,0,,Debit Card,Jaipur,completed
O08804,12-01-2025,C0689,P203,Sony Headphones,Electronics,-1,abc,0,,Cash,Bangalore,Returned
O08805,2025-03-12,C0830,P204,Nike Shoes,Electronics,1,abc,ten,,Credit Card,Kolkata,Cancelled
O08806,2025/02/16,C0853,P206,HP Laptop,Electronics,2,abc,10%,,Cash,Pune,completed
